OrganisationURI,OrganisationLabel,Air Quality Monitoring Station,Location,Type,End Date,End Time,PM10,Units,NO2,Units
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,13:00:00,,ugm-3 (INDIC.GRAV),65,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,14:00:00,,ugm-3 (INDIC.GRAV),82,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,15:00:00,,ugm-3 (INDIC.GRAV),88,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,16:00:00,,ugm-3 (INDIC.GRAV),75,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,17:00:00,,ugm-3 (INDIC.GRAV),92,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,18:00:00,,ugm-3 (INDIC.GRAV),94,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,19:00:00,,ugm-3 (INDIC.GRAV),98,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,20:00:00,,ugm-3 (INDIC.GRAV),96,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,21:00:00,,ugm-3 (INDIC.GRAV),92,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,22:00:00,,ugm-3 (INDIC.GRAV),94,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,23:00:00,,ugm-3 (INDIC.GRAV),84,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,11/10/2014,24:00:00,,ugm-3 (INDIC.GRAV),77,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,01:00:00,,ugm-3 (INDIC.GRAV),65,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,02:00:00,,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,03:00:00,,ugm-3 (INDIC.GRAV),63,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,04:00:00,,ugm-3 (INDIC.GRAV),55,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,05:00:00,,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,06:00:00,,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,07:00:00,,ugm-3 (INDIC.GRAV),52,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,08:00:00,,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,09:00:00,,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,10:00:00,,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,11:00:00,,ugm-3 (INDIC.GRAV),59,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,12:00:00,,ugm-3 (INDIC.GRAV),59,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,13:00:00,,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,14:00:00,,ugm-3 (INDIC.GRAV),40,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,15:00:00,,ugm-3 (INDIC.GRAV),46,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,16:00:00,,ugm-3 (INDIC.GRAV),44,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,17:00:00,,ugm-3 (INDIC.GRAV),40,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,18:00:00,,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,19:00:00,,ugm-3 (INDIC.GRAV),46,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,20:00:00,,ugm-3 (INDIC.GRAV),31,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,21:00:00,,ugm-3 (INDIC.GRAV),23,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,22:00:00,,ugm-3 (INDIC.GRAV),17,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,23:00:00,,ugm-3 (INDIC.GRAV),15,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,12/10/2014,24:00:00,,ugm-3 (INDIC.GRAV),11,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,01:00:00,,ugm-3 (INDIC.GRAV),8,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,02:00:00,,ugm-3 (INDIC.GRAV),,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,03:00:00,,ugm-3 (INDIC.GRAV),6,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,04:00:00,,ugm-3 (INDIC.GRAV),6,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,05:00:00,,ugm-3 (INDIC.GRAV),8,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,06:00:00,,ugm-3 (INDIC.GRAV),15,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,07:00:00,,ugm-3 (INDIC.GRAV),34,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,08:00:00,,ugm-3 (INDIC.GRAV),42,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,09:00:00,,ugm-3 (INDIC.GRAV),42,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,10:00:00,,ugm-3 (INDIC.GRAV),38,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,11:00:00,,ugm-3 (INDIC.GRAV),44,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,12:00:00,,ugm-3 (INDIC.GRAV),52,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,13:00:00,,ugm-3 (INDIC.GRAV),48,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,14:00:00,,ugm-3 (INDIC.GRAV),50,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,15:00:00,,ugm-3 (INDIC.GRAV),57,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,16:00:00,,ugm-3 (INDIC.GRAV),57,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,17:00:00,,ugm-3 (INDIC.GRAV),59,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,18:00:00,,ugm-3 (INDIC.GRAV),75,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,19:00:00,,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,20:00:00,,ugm-3 (INDIC.GRAV),69,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,21:00:00,,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,22:00:00,,ugm-3 (INDIC.GRAV),69,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,23:00:00,,ugm-3 (INDIC.GRAV),65,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,13/10/2014,24:00:00,,ugm-3 (INDIC.GRAV),50,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,01:00:00,,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,02:00:00,,ugm-3 (INDIC.GRAV),25,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,03:00:00,,ugm-3 (INDIC.GRAV),19,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,04:00:00,,ugm-3 (INDIC.GRAV),10,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,05:00:00,,ugm-3 (INDIC.GRAV),21,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,06:00:00,,ugm-3 (INDIC.GRAV),33,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,07:00:00,,ugm-3 (INDIC.GRAV),55,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,08:00:00,,ugm-3 (INDIC.GRAV),84,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,09:00:00,,ugm-3 (INDIC.GRAV),77,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,10:00:00,,ugm-3 (INDIC.GRAV),65,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,11:00:00,,ugm-3 (INDIC.GRAV),117,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,12:00:00,,ugm-3 (INDIC.GRAV),55,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,13:00:00,,ugm-3 (INDIC.GRAV),77,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,14:00:00,,ugm-3 (INDIC.GRAV),77,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,15:00:00,,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,16:00:00,,ugm-3 (INDIC.GRAV),67,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,17:00:00,,ugm-3 (INDIC.GRAV),99,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,18:00:00,,ugm-3 (INDIC.GRAV),92,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,19:00:00,,ugm-3 (INDIC.GRAV),82,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,20:00:00,,ugm-3 (INDIC.GRAV),67,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,21:00:00,,ugm-3 (INDIC.GRAV),55,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,22:00:00,,ugm-3 (INDIC.GRAV),48,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,23:00:00,,ugm-3 (INDIC.GRAV),40,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,14/10/2014,24:00:00,,ugm-3 (INDIC.GRAV),34,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,01:00:00,,ugm-3 (INDIC.GRAV),25,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,02:00:00,,ugm-3 (INDIC.GRAV),23,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,03:00:00,,ugm-3 (INDIC.GRAV),25,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,04:00:00,,ugm-3 (INDIC.GRAV),21,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,05:00:00,,ugm-3 (INDIC.GRAV),19,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,06:00:00,,ugm-3 (INDIC.GRAV),48,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,07:00:00,,ugm-3 (INDIC.GRAV),65,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,08:00:00,,ugm-3 (INDIC.GRAV),73,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,09:00:00,,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,10:00:00,,ugm-3 (INDIC.GRAV),90,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,11:00:00,,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,12:00:00,,ugm-3 (INDIC.GRAV),69,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,13:00:00,,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,14:00:00,,ugm-3 (INDIC.GRAV),69,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,15:00:00,,ugm-3 (INDIC.GRAV),73,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,16:00:00,,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,17:00:00,,ugm-3 (INDIC.GRAV),80,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,18:00:00,,ugm-3 (INDIC.GRAV),88,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,19:00:00,,ugm-3 (INDIC.GRAV),80,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,20:00:00,,ugm-3 (INDIC.GRAV),78,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,21:00:00,,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,22:00:00,,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,23:00:00,,ugm-3 (INDIC.GRAV),50,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,15/10/2014,24:00:00,,ugm-3 (INDIC.GRAV),55,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,01:00:00,,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,02:00:00,,ugm-3 (INDIC.GRAV),31,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,03:00:00,,ugm-3 (INDIC.GRAV),29,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,04:00:00,,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,05:00:00,,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,06:00:00,,ugm-3 (INDIC.GRAV),69,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,07:00:00,,ugm-3 (INDIC.GRAV),82,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,08:00:00,,ugm-3 (INDIC.GRAV),86,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,09:00:00,,ugm-3 (INDIC.GRAV),84,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,10:00:00,,ugm-3 (INDIC.GRAV),61,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,11:00:00,,ugm-3 (INDIC.GRAV),65,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,12:00:00,,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,13:00:00,,ugm-3 (INDIC.GRAV),75,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,14:00:00,,ugm-3 (INDIC.GRAV),77,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,15:00:00,,ugm-3 (INDIC.GRAV),88,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,16:00:00,,ugm-3 (INDIC.GRAV),92,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,17:00:00,,ugm-3 (INDIC.GRAV),94,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,16/10/2014,18:00:00,,ugm-3 (INDIC.GRAV),99,ugm-3
